protocol,concurrency,repeat,sample_id,latency_ms
PLAKA-MD,100,2,20,4.6
PLAKA-MD,100,2,21,4.6
PLAKA-MD,100,2,22,4.6
PLAKA-MD,100,2,23,4.6
PLAKA-MD,100,2,24,4.6
PLAKA-MD,100,2,25,4.6
PLAKA-MD,100,2,26,4.6
PLAKA-MD,100,2,27,4.6
PLAKA-MD,100,2,28,4.6
PLAKA-MD,100,2,29,4.6
PLAKA-MD,100,2,30,4.6
PLAKA-MD,100,2,31,4.6
PLAKA-MD,100,2,32,4.6
PLAKA-MD,100,2,33,4.6
PLAKA-MD,100,2,34,4.6
PLAKA-MD,100,2,35,4.6
PLAKA-MD,100,2,36,4.6
PLAKA-MD,100,2,37,4.6
PLAKA-MD,100,2,38,4.6
PLAKA-MD,100,2,39,4.6
PLAKA-MD,100,2,40,4.6
PLAKA-MD,100,2,41,4.6
PLAKA-MD,100,2,42,4.6
PLAKA-MD,100,2,43,4.6
PLAKA-MD,100,2,44,4.6
PLAKA-MD,100,2,45,4.6
PLAKA-MD,100,2,46,4.6
PLAKA-MD,100,2,47,4.6
PLAKA-MD,100,2,48,4.6
PLAKA-MD,100,2,49,4.6
PLAKA-MD,100,2,50,4.8
PLAKA-MD,100,2,51,4.8
PLAKA-MD,100,2,52,4.8
PLAKA-MD,100,2,53,4.8
PLAKA-MD,100,2,54,4.8
PLAKA-MD,100,2,55,4.8
PLAKA-MD,100,2,56,4.8
PLAKA-MD,100,2,57,4.8
PLAKA-MD,100,2,58,4.8
PLAKA-MD,100,2,59,4.8
PLAKA-MD,100,2,60,4.8
PLAKA-MD,100,2,61,4.8
PLAKA-MD,100,2,62,4.8
PLAKA-MD,100,2,63,4.8
PLAKA-MD,100,2,64,4.8
PLAKA-MD,100,2,65,4.8
PLAKA-MD,100,2,66,4.8
PLAKA-MD,100,2,67,4.8
PLAKA-MD,100,2,68,4.8
PLAKA-MD,100,2,69,4.8
PLAKA-MD,100,2,70,4.8
PLAKA-MD,100,2,71,4.8
PLAKA-MD,100,2,72,4.8
PLAKA-MD,100,2,73,4.8
PLAKA-MD,100,2,74,4.8
PLAKA-MD,100,2,75,4.8
PLAKA-MD,100,2,76,4.8
PLAKA-MD,100,2,77,4.8
PLAKA-MD,100,2,78,4.8
PLAKA-MD,100,2,79,4.8
PLAKA-MD,100,2,80,4.8
PLAKA-MD,100,2,81,4.8
PLAKA-MD,100,2,82,4.8
PLAKA-MD,100,2,83,4.8
PLAKA-MD,100,2,84,4.8
PLAKA-MD,100,2,85,4.8
PLAKA-MD,100,2,86,4.8
PLAKA-MD,100,2,87,4.8
PLAKA-MD,100,2,88,4.8
PLAKA-MD,100,2,89,4.8
PLAKA-MD,100,2,90,4.8
PLAKA-MD,100,2,91,4.8
PLAKA-MD,100,2,92,4.8
PLAKA-MD,100,2,93,4.8
PLAKA-MD,100,2,94,4.8
PLAKA-MD,100,2,95,7.2
PLAKA-MD,100,2,96,7.3
PLAKA-MD,100,2,97,7.3
PLAKA-MD,100,2,98,7.3
PLAKA-MD,100,2,99,7.3
PLAKA-MD,100,2,100,7.3
PLAKA-MD,100,3,1,4.6
PLAKA-MD,100,3,2,4.6
PLAKA-MD,100,3,3,4.6
PLAKA-MD,100,3,4,4.6
PLAKA-MD,100,3,5,4.6
PLAKA-MD,100,3,6,4.6
PLAKA-MD,100,3,7,4.6
PLAKA-MD,100,3,8,4.6
PLAKA-MD,100,3,9,4.6
PLAKA-MD,100,3,10,4.6
PLAKA-MD,100,3,11,4.6
PLAKA-MD,100,3,12,4.6
PLAKA-MD,100,3,13,4.6
PLAKA-MD,100,3,14,4.6
PLAKA-MD,100,3,15,4.6
PLAKA-MD,100,3,16,4.6
PLAKA-MD,100,3,17,4.6
PLAKA-MD,100,3,18,4.6
PLAKA-MD,100,3,19,4.6
PLAKA-MD,100,3,20,4.6
PLAKA-MD,100,3,21,4.6
PLAKA-MD,100,3,22,4.6
PLAKA-MD,100,3,23,4.6
PLAKA-MD,100,3,24,4.6
PLAKA-MD,100,3,25,4.6
PLAKA-MD,100,3,26,4.6
PLAKA-MD,100,3,27,4.6
PLAKA-MD,100,3,28,4.6
PLAKA-MD,100,3,29,4.6
PLAKA-MD,100,3,30,4.6
PLAKA-MD,100,3,31,4.6
PLAKA-MD,100,3,32,4.6
PLAKA-MD,100,3,33,4.6
PLAKA-MD,100,3,34,4.6
PLAKA-MD,100,3,35,4.6
PLAKA-MD,100,3,36,4.6
PLAKA-MD,100,3,37,4.6
PLAKA-MD,100,3,38,4.6
PLAKA-MD,100,3,39,4.6
PLAKA-MD,100,3,40,4.6
PLAKA-MD,100,3,41,4.6
PLAKA-MD,100,3,42,4.6
PLAKA-MD,100,3,43,4.6
PLAKA-MD,100,3,44,4.6
PLAKA-MD,100,3,45,4.6
PLAKA-MD,100,3,46,4.6
PLAKA-MD,100,3,47,4.6
PLAKA-MD,100,3,48,4.6
PLAKA-MD,100,3,49,4.6
PLAKA-MD,100,3,50,4.8
PLAKA-MD,100,3,51,4.8
PLAKA-MD,100,3,52,4.8
PLAKA-MD,100,3,53,4.8
PLAKA-MD,100,3,54,4.8
PLAKA-MD,100,3,55,4.8
PLAKA-MD,100,3,56,4.8
PLAKA-MD,100,3,57,4.8
PLAKA-MD,100,3,58,4.8
PLAKA-MD,100,3,59,4.8
PLAKA-MD,100,3,60,4.8
PLAKA-MD,100,3,61,4.8
PLAKA-MD,100,3,62,4.8
PLAKA-MD,100,3,63,4.8
PLAKA-MD,100,3,64,4.8
PLAKA-MD,100,3,65,4.8
PLAKA-MD,100,3,66,4.8
PLAKA-MD,100,3,67,4.8
PLAKA-MD,100,3,68,4.8
PLAKA-MD,100,3,69,4.8
PLAKA-MD,100,3,70,4.8
PLAKA-MD,100,3,71,4.8
PLAKA-MD,100,3,72,4.8
PLAKA-MD,100,3,73,4.8
PLAKA-MD,100,3,74,4.8
PLAKA-MD,100,3,75,4.8
PLAKA-MD,100,3,76,4.8
PLAKA-MD,100,3,77,4.8
PLAKA-MD,100,3,78,4.8
PLAKA-MD,100,3,79,4.8
PLAKA-MD,100,3,80,4.8
PLAKA-MD,100,3,81,4.8
PLAKA-MD,100,3,82,4.8
PLAKA-MD,100,3,83,4.8
PLAKA-MD,100,3,84,4.8
PLAKA-MD,100,3,85,4.8
PLAKA-MD,100,3,86,4.8
PLAKA-MD,100,3,87,4.8
PLAKA-MD,100,3,88,4.8
PLAKA-MD,100,3,89,4.8
PLAKA-MD,100,3,90,4.8
PLAKA-MD,100,3,91,4.8
PLAKA-MD,100,3,92,4.8
PLAKA-MD,100,3,93,4.8
PLAKA-MD,100,3,94,4.8
PLAKA-MD,100,3,95,7.2
PLAKA-MD,100,3,96,7.3
PLAKA-MD,100,3,97,7.3
PLAKA-MD,100,3,98,7.3
PLAKA-MD,100,3,99,7.3
PLAKA-MD,100,3,100,7.3
PLAKA-MD,500,1,1,6.3
PLAKA-MD,500,1,2,6.3
PLAKA-MD,500,1,3,6.3
PLAKA-MD,500,1,4,6.3
PLAKA-MD,500,1,5,6.3
PLAKA-MD,500,1,6,6.3
PLAKA-MD,500,1,7,6.3
PLAKA-MD,500,1,8,6.3
PLAKA-MD,500,1,9,6.3
PLAKA-MD,500,1,10,6.3
PLAKA-MD,500,1,11,6.3
PLAKA-MD,500,1,12,6.3
PLAKA-MD,500,1,13,6.3
PLAKA-MD,500,1,14,6.3
PLAKA-MD,500,1,15,6.3
PLAKA-MD,500,1,16,6.3
PLAKA-MD,500,1,17,6.3
PLAKA-MD,500,1,18,6.3
PLAKA-MD,500,1,19,6.3
PLAKA-MD,500,1,20,6.3
PLAKA-MD,500,1,21,6.3
PLAKA-MD,500,1,22,6.3
PLAKA-MD,500,1,23,6.3
PLAKA-MD,500,1,24,6.3
PLAKA-MD,500,1,25,6.3
PLAKA-MD,500,1,26,6.3
PLAKA-MD,500,1,27,6.3
PLAKA-MD,500,1,28,6.3
PLAKA-MD,500,1,29,6.3
PLAKA-MD,500,1,30,6.3
PLAKA-MD,500,1,31,6.3
PLAKA-MD,500,1,32,6.3
PLAKA-MD,500,1,33,6.3
PLAKA-MD,500,1,34,6.3
PLAKA-MD,500,1,35,6.3
PLAKA-MD,500,1,36,6.3
PLAKA-MD,500,1,37,6.3
PLAKA-MD,500,1,38,6.3
PLAKA-MD,500,1,39,6.3
PLAKA-MD,500,1,40,6.3
PLAKA-MD,500,1,41,6.3
PLAKA-MD,500,1,42,6.3
PLAKA-MD,500,1,43,6.3
PLAKA-MD,500,1,44,6.3
PLAKA-MD,500,1,45,6.3
PLAKA-MD,500,1,46,6.3
PLAKA-MD,500,1,47,6.3
PLAKA-MD,500,1,48,6.3
PLAKA-MD,500,1,49,6.3
PLAKA-MD,500,1,50,6.5
PLAKA-MD,500,1,51,6.5
PLAKA-MD,500,1,52,6.5
PLAKA-MD,500,1,53,6.5
PLAKA-MD,500,1,54,6.5
PLAKA-MD,500,1,55,6.5
PLAKA-MD,500,1,56,6.5
PLAKA-MD,500,1,57,6.5
PLAKA-MD,500,1,58,6.5
PLAKA-MD,500,1,59,6.5
PLAKA-MD,500,1,60,6.5
PLAKA-MD,500,1,61,6.5
PLAKA-MD,500,1,62,6.5
PLAKA-MD,500,1,63,6.5
PLAKA-MD,500,1,64,6.5
PLAKA-MD,500,1,65,6.5
PLAKA-MD,500,1,66,6.5
PLAKA-MD,500,1,67,6.5
PLAKA-MD,500,1,68,6.5
PLAKA-MD,500,1,69,6.5
PLAKA-MD,500,1,70,6.5
PLAKA-MD,500,1,71,6.5
PLAKA-MD,500,1,72,6.5
PLAKA-MD,500,1,73,6.5
PLAKA-MD,500,1,74,6.5
PLAKA-MD,500,1,75,6.5
PLAKA-MD,500,1,76,6.5
PLAKA-MD,500,1,77,6.5
PLAKA-MD,500,1,78,6.5
PLAKA-MD,500,1,79,6.5
PLAKA-MD,500,1,80,6.5
PLAKA-MD,500,1,81,6.5
PLAKA-MD,500,1,82,6.5
PLAKA-MD,500,1,83,6.5
PLAKA-MD,500,1,84,6.5
PLAKA-MD,500,1,85,6.5
PLAKA-MD,500,1,86,6.5
PLAKA-MD,500,1,87,6.5
PLAKA-MD,500,1,88,6.5
PLAKA-MD,500,1,89,6.5
PLAKA-MD,500,1,90,6.5
PLAKA-MD,500,1,91,6.5
PLAKA-MD,500,1,92,6.5
PLAKA-MD,500,1,93,6.5
PLAKA-MD,500,1,94,6.5
PLAKA-MD,500,1,95,10.8
PLAKA-MD,500,1,96,10.9
PLAKA-MD,500,1,97,10.9
PLAKA-MD,500,1,98,10.9
PLAKA-MD,500,1,99,10.9
PLAKA-MD,500,1,100,10.9
PLAKA-MD,500,2,1,6.3
PLAKA-MD,500,2,2,6.3
PLAKA-MD,500,2,3,6.3
PLAKA-MD,500,2,4,6.3
PLAKA-MD,500,2,5,6.3
PLAKA-MD,500,2,6,6.3
PLAKA-MD,500,2,7,6.3
PLAKA-MD,500,2,8,6.3
PLAKA-MD,500,2,9,6.3
PLAKA-MD,500,2,10,6.3
PLAKA-MD,500,2,11,6.3
PLAKA-MD,500,2,12,6.3
PLAKA-MD,500,2,13,6.3
PLAKA-MD,500,2,14,6.3
PLAKA-MD,500,2,15,6.3
PLAKA-MD,500,2,16,6.3
PLAKA-MD,500,2,17,6.3
PLAKA-MD,500,2,18,6.3
PLAKA-MD,500,2,19,6.3
PLAKA-MD,500,2,20,6.3
PLAKA-MD,500,2,21,6.3
PLAKA-MD,500,2,22,6.3
PLAKA-MD,500,2,23,6.3
PLAKA-MD,500,2,24,6.3
PLAKA-MD,500,2,25,6.3
PLAKA-MD,500,2,26,6.3
PLAKA-MD,500,2,27,6.3
PLAKA-MD,500,2,28,6.3
PLAKA-MD,500,2,29,6.3
PLAKA-MD,500,2,30,6.3
PLAKA-MD,500,2,31,6.3
PLAKA-MD,500,2,32,6.3
PLAKA-MD,500,2,33,6.3
PLAKA-MD,500,2,34,6.3
PLAKA-MD,500,2,35,6.3
PLAKA-MD,500,2,36,6.3
PLAKA-MD,500,2,37,6.3
PLAKA-MD,500,2,38,6.3
PLAKA-MD,500,2,39,6.3
PLAKA-MD,500,2,40,6.3
PLAKA-MD,500,2,41,6.3
PLAKA-MD,500,2,42,6.3
PLAKA-MD,500,2,43,6.3
PLAKA-MD,500,2,44,6.3
PLAKA-MD,500,2,45,6.3
PLAKA-MD,500,2,46,6.3
PLAKA-MD,500,2,47,6.3
PLAKA-MD,500,2,48,6.3
PLAKA-MD,500,2,49,6.3
PLAKA-MD,500,2,50,6.5
PLAKA-MD,500,2,51,6.5
PLAKA-MD,500,2,52,6.5
PLAKA-MD,500,2,53,6.5
PLAKA-MD,500,2,54,6.5
PLAKA-MD,500,2,55,6.5
PLAKA-MD,500,2,56,6.5
PLAKA-MD,500,2,57,6.5
PLAKA-MD,500,2,58,6.5
PLAKA-MD,500,2,59,6.5
PLAKA-MD,500,2,60,6.5
PLAKA-MD,500,2,61,6.5
PLAKA-MD,500,2,62,6.5
PLAKA-MD,500,2,63,6.5
PLAKA-MD,500,2,64,6.5
PLAKA-MD,500,2,65,6.5
PLAKA-MD,500,2,66,6.5
PLAKA-MD,500,2,67,6.5
PLAKA-MD,500,2,68,6.5
PLAKA-MD,500,2,69,6.5
PLAKA-MD,500,2,70,6.5
PLAKA-MD,500,2,71,6.5
PLAKA-MD,500,2,72,6.5
PLAKA-MD,500,2,73,6.5
PLAKA-MD,500,2,74,6.5
PLAKA-MD,500,2,75,6.5
PLAKA-MD,500,2,76,6.5
PLAKA-MD,500,2,77,6.5
PLAKA-MD,500,2,78,6.5
PLAKA-MD,500,2,79,6.5
PLAKA-MD,500,2,80,6.5
PLAKA-MD,500,2,81,6.5
PLAKA-MD,500,2,82,6.5
PLAKA-MD,500,2,83,6.5
PLAKA-MD,500,2,84,6.5
PLAKA-MD,500,2,85,6.5
PLAKA-MD,500,2,86,6.5
PLAKA-MD,500,2,87,6.5
PLAKA-MD,500,2,88,6.5
PLAKA-MD,500,2,89,6.5
PLAKA-MD,500,2,90,6.5
PLAKA-MD,500,2,91,6.5
PLAKA-MD,500,2,92,6.5
PLAKA-MD,500,2,93,6.5
PLAKA-MD,500,2,94,6.5
PLAKA-MD,500,2,95,10.8
PLAKA-MD,500,2,96,10.9
PLAKA-MD,500,2,97,10.9
PLAKA-MD,500,2,98,10.9
PLAKA-MD,500,2,99,10.9
PLAKA-MD,500,2,100,10.9
PLAKA-MD,500,3,1,6.3
PLAKA-MD,500,3,2,6.3
PLAKA-MD,500,3,3,6.3
PLAKA-MD,500,3,4,6.3
PLAKA-MD,500,3,5,6.3
PLAKA-MD,500,3,6,6.3
PLAKA-MD,500,3,7,6.3
PLAKA-MD,500,3,8,6.3
PLAKA-MD,500,3,9,6.3
PLAKA-MD,500,3,10,6.3
PLAKA-MD,500,3,11,6.3
PLAKA-MD,500,3,12,6.3
PLAKA-MD,500,3,13,6.3
PLAKA-MD,500,3,14,6.3
PLAKA-MD,500,3,15,6.3
PLAKA-MD,500,3,16,6.3
PLAKA-MD,500,3,17,6.3
PLAKA-MD,500,3,18,6.3
PLAKA-MD,500,3,19,6.3
PLAKA-MD,500,3,20,6.3
PLAKA-MD,500,3,21,6.3
PLAKA-MD,500,3,22,6.3
PLAKA-MD,500,3,23,6.3
PLAKA-MD,500,3,24,6.3
PLAKA-MD,500,3,25,6.3
PLAKA-MD,500,3,26,6.3
PLAKA-MD,500,3,27,6.3
PLAKA-MD,500,3,28,6.3
PLAKA-MD,500,3,29,6.3
PLAKA-MD,500,3,30,6.3
PLAKA-MD,500,3,31,6.3
PLAKA-MD,500,3,32,6.3
PLAKA-MD,500,3,33,6.3
PLAKA-MD,500,3,34,6.3
PLAKA-MD,500,3,35,6.3
PLAKA-MD,500,3,36,6.3
PLAKA-MD,500,3,37,6.3
PLAKA-MD,500,3,38,6.3
PLAKA-MD,500,3,39,6.3
PLAKA-MD,500,3,40,6.3
PLAKA-MD,500,3,41,6.3
PLAKA-MD,500,3,42,6.3
PLAKA-MD,500,3,43,6.3
PLAKA-MD,500,3,44,6.3
PLAKA-MD,500,3,45,6.3
PLAKA-MD,500,3,46,6.3
PLAKA-MD,500,3,47,6.3
PLAKA-MD,500,3,48,6.3
PLAKA-MD,500,3,49,6.3
PLAKA-MD,500,3,50,6.5
PLAKA-MD,500,3,51,6.5
PLAKA-MD,500,3,52,6.5
PLAKA-MD,500,3,53,6.5
PLAKA-MD,500,3,54,6.5
PLAKA-MD,500,3,55,6.5
PLAKA-MD,500,3,56,6.5
PLAKA-MD,500,3,57,6.5
PLAKA-MD,500,3,58,6.5
PLAKA-MD,500,3,59,6.5
PLAKA-MD,500,3,60,6.5
PLAKA-MD,500,3,61,6.5
PLAKA-MD,500,3,62,6.5
PLAKA-MD,500,3,63,6.5
PLAKA-MD,500,3,64,6.5
PLAKA-MD,500,3,65,6.5
PLAKA-MD,500,3,66,6.5
PLAKA-MD,500,3,67,6.5
PLAKA-MD,500,3,68,6.5
PLAKA-MD,500,3,69,6.5
PLAKA-MD,500,3,70,6.5
PLAKA-MD,500,3,71,6.5
PLAKA-MD,500,3,72,6.5
PLAKA-MD,500,3,73,6.5
PLAKA-MD,500,3,74,6.5
PLAKA-MD,500,3,75,6.5
PLAKA-MD,500,3,76,6.5
PLAKA-MD,500,3,77,6.5
PLAKA-MD,500,3,78,6.5
PLAKA-MD,500,3,79,6.5
PLAKA-MD,500,3,80,6.5
PLAKA-MD,500,3,81,6.5
PLAKA-MD,500,3,82,6.5
PLAKA-MD,500,3,83,6.5
PLAKA-MD,500,3,84,6.5
PLAKA-MD,500,3,85,6.5
PLAKA-MD,500,3,86,6.5
PLAKA-MD,500,3,87,6.5
PLAKA-MD,500,3,88,6.5
PLAKA-MD,500,3,89,6.5
PLAKA-MD,500,3,90,6.5
PLAKA-MD,500,3,91,6.5
PLAKA-MD,500,3,92,6.5
PLAKA-MD,500,3,93,6.5
PLAKA-MD,500,3,94,6.5
PLAKA-MD,500,3,95,10.8
PLAKA-MD,500,3,96,10.9
PLAKA-MD,500,3,97,10.9
PLAKA-MD,500,3,98,10.9
PLAKA-MD,500,3,99,10.9
PLAKA-MD,500,3,100,10.9
PLAKA-MD,1000,1,1,6.9
PLAKA-MD,1000,1,2,6.9
PLAKA-MD,1000,1,3,6.9
PLAKA-MD,1000,1,4,6.9
PLAKA-MD,1000,1,5,6.9
PLAKA-MD,1000,1,6,6.9
PLAKA-MD,1000,1,7,6.9
PLAKA-MD,1000,1,8,6.9
PLAKA-MD,1000,1,9,6.9
PLAKA-MD,1000,1,10,6.9
PLAKA-MD,1000,1,11,6.9
PLAKA-MD,1000,1,12,6.9
PLAKA-MD,1000,1,13,6.9
PLAKA-MD,1000,1,14,6.9
PLAKA-MD,1000,1,15,6.9
PLAKA-MD,1000,1,16,6.9
PLAKA-MD,1000,1,17,6.9
PLAKA-MD,1000,1,18,6.9
PLAKA-MD,1000,1,19,6.9
PLAKA-MD,1000,1,20,6.9
PLAKA-MD,1000,1,21,6.9
PLAKA-MD,1000,1,22,6.9
PLAKA-MD,1000,1,23,6.9
PLAKA-MD,1000,1,24,6.9
PLAKA-MD,1000,1,25,6.9
PLAKA-MD,1000,1,26,6.9
PLAKA-MD,1000,1,27,6.9
PLAKA-MD,1000,1,28,6.9
PLAKA-MD,1000,1,29,6.9
PLAKA-MD,1000,1,30,6.9
PLAKA-MD,1000,1,31,6.9
PLAKA-MD,1000,1,32,6.9
PLAKA-MD,1000,1,33,6.9
PLAKA-MD,1000,1,34,6.9
PLAKA-MD,1000,1,35,6.9
PLAKA-MD,1000,1,36,6.9
PLAKA-MD,1000,1,37,6.9
PLAKA-MD,1000,1,38,6.9
PLAKA-MD,1000,1,39,6.9
PLAKA-MD,1000,1,40,6.9
PLAKA-MD,1000,1,41,6.9
PLAKA-MD,1000,1,42,6.9
PLAKA-MD,1000,1,43,6.9
PLAKA-MD,1000,1,44,6.9
PLAKA-MD,1000,1,45,6.9
PLAKA-MD,1000,1,46,6.9
PLAKA-MD,1000,1,47,6.9
PLAKA-MD,1000,1,48,6.9
PLAKA-MD,1000,1,49,6.9
PLAKA-MD,1000,1,50,7.1
PLAKA-MD,1000,1,51,7.1
PLAKA-MD,1000,1,52,7.1
PLAKA-MD,1000,1,53,7.1
PLAKA-MD,1000,1,54,7.1
PLAKA-MD,1000,1,55,7.1
PLAKA-MD,1000,1,56,7.1
PLAKA-MD,1000,1,57,7.1
PLAKA-MD,1000,1,58,7.1
PLAKA-MD,1000,1,59,7.1
PLAKA-MD,1000,1,60,7.1
PLAKA-MD,1000,1,61,7.1
PLAKA-MD,1000,1,62,7.1
PLAKA-MD,1000,1,63,7.1
PLAKA-MD,1000,1,64,7.1
PLAKA-MD,1000,1,65,7.1
PLAKA-MD,1000,1,66,7.1
PLAKA-MD,1000,1,67,7.1
PLAKA-MD,1000,1,68,7.1
PLAKA-MD,1000,1,69,7.1
PLAKA-MD,1000,1,70,7.1
PLAKA-MD,1000,1,71,7.1
PLAKA-MD,1000,1,72,7.1
PLAKA-MD,1000,1,73,7.1
PLAKA-MD,1000,1,74,7.1
PLAKA-MD,1000,1,75,7.1
PLAKA-MD,1000,1,76,7.1
PLAKA-MD,1000,1,77,7.1
PLAKA-MD,1000,1,78,7.1
PLAKA-MD,1000,1,79,7.1
PLAKA-MD,1000,1,80,7.1
PLAKA-MD,1000,1,81,7.1
PLAKA-MD,1000,1,82,7.1
PLAKA-MD,1000,1,83,7.1
PLAKA-MD,1000,1,84,7.1
PLAKA-MD,1000,1,85,7.1
PLAKA-MD,1000,1,86,7.1
PLAKA-MD,1000,1,87,7.1
PLAKA-MD,1000,1,88,7.1
PLAKA-MD,1000,1,89,7.1
PLAKA-MD,1000,1,90,7.1
PLAKA-MD,1000,1,91,7.1
PLAKA-MD,1000,1,92,7.1
PLAKA-MD,1000,1,93,7.1
PLAKA-MD,1000,1,94,7.1
PLAKA-MD,1000,1,95,13.5
PLAKA-MD,1000,1,96,13.6
PLAKA-MD,1000,1,97,13.6
PLAKA-MD,1000,1,98,13.6
PLAKA-MD,1000,1,99,13.6
PLAKA-MD,1000,1,100,13.6
PLAKA-MD,1000,2,1,6.9
PLAKA-MD,1000,2,2,6.9
PLAKA-MD,1000,2,3,6.9
PLAKA-MD,1000,2,4,6.9
PLAKA-MD,1000,2,5,6.9
PLAKA-MD,1000,2,6,6.9
PLAKA-MD,1000,2,7,6.9
PLAKA-MD,1000,2,8,6.9
PLAKA-MD,1000,2,9,6.9
PLAKA-MD,1000,2,10,6.9
PLAKA-MD,1000,2,11,6.9
PLAKA-MD,1000,2,12,6.9
PLAKA-MD,1000,2,13,6.9
PLAKA-MD,1000,2,14,6.9
PLAKA-MD,1000,2,15,6.9
PLAKA-MD,1000,2,16,6.9
PLAKA-MD,1000,2,17,6.9
PLAKA-MD,1000,2,18,6.9
PLAKA-MD,1000,2,19,6.9
PLAKA-MD,1000,2,20,6.9
PLAKA-MD,1000,2,21,6.9
PLAKA-MD,1000,2,22,6.9
PLAKA-MD,1000,2,23,6.9
PLAKA-MD,1000,2,24,6.9
PLAKA-MD,1000,2,25,6.9
PLAKA-MD,1000,2,26,6.9
PLAKA-MD,1000,2,27,6.9
PLAKA-MD,1000,2,28,6.9
PLAKA-MD,1000,2,29,6.9
PLAKA-MD,1000,2,30,6.9
PLAKA-MD,1000,2,31,6.9
PLAKA-MD,1000,2,32,6.9
PLAKA-MD,1000,2,33,6.9
PLAKA-MD,1000,2,34,6.9
PLAKA-MD,1000,2,35,6.9
PLAKA-MD,1000,2,36,6.9
PLAKA-MD,1000,2,37,6.9
PLAKA-MD,1000,2,38,6.9
PLAKA-MD,1000,2,39,6.9
PLAKA-MD,1000,2,40,6.9
PLAKA-MD,1000,2,41,6.9
PLAKA-MD,1000,2,42,6.9
PLAKA-MD,1000,2,43,6.9
PLAKA-MD,1000,2,44,6.9
PLAKA-MD,1000,2,45,6.9
PLAKA-MD,1000,2,46,6.9
PLAKA-MD,1000,2,47,6.9
PLAKA-MD,1000,2,48,6.9
PLAKA-MD,1000,2,49,6.9
PLAKA-MD,1000,2,50,7.1
PLAKA-MD,1000,2,51,7.1
PLAKA-MD,1000,2,52,7.1
PLAKA-MD,1000,2,53,7.1
PLAKA-MD,1000,2,54,7.1
PLAKA-MD,1000,2,55,7.1
PLAKA-MD,1000,2,56,7.1
PLAKA-MD,1000,2,57,7.1
PLAKA-MD,1000,2,58,7.1
PLAKA-MD,1000,2,59,7.1
PLAKA-MD,1000,2,60,7.1
PLAKA-MD,1000,2,61,7.1
PLAKA-MD,1000,2,62,7.1
PLAKA-MD,1000,2,63,7.1
PLAKA-MD,1000,2,64,7.1
PLAKA-MD,1000,2,65,7.1
PLAKA-MD,1000,2,66,7.1
PLAKA-MD,1000,2,67,7.1
PLAKA-MD,1000,2,68,7.1
PLAKA-MD,1000,2,69,7.1
PLAKA-MD,1000,2,70,7.1
PLAKA-MD,1000,2,71,7.1
PLAKA-MD,1000,2,72,7.1
PLAKA-MD,1000,2,73,7.1
PLAKA-MD,1000,2,74,7.1
PLAKA-MD,1000,2,75,7.1
PLAKA-MD,1000,2,76,7.1
PLAKA-MD,1000,2,77,7.1
PLAKA-MD,1000,2,78,7.1
PLAKA-MD,1000,2,79,7.1
PLAKA-MD,1000,2,80,7.1
PLAKA-MD,1000,2,81,7.1
PLAKA-MD,1000,2,82,7.1
PLAKA-MD,1000,2,83,7.1
PLAKA-MD,1000,2,84,7.1
PLAKA-MD,1000,2,85,7.1
PLAKA-MD,1000,2,86,7.1
PLAKA-MD,1000,2,87,7.1
PLAKA-MD,1000,2,88,7.1
PLAKA-MD,1000,2,89,7.1
PLAKA-MD,1000,2,90,7.1
PLAKA-MD,1000,2,91,7.1
PLAKA-MD,1000,2,92,7.1
PLAKA-MD,1000,2,93,7.1
PLAKA-MD,1000,2,94,7.1
PLAKA-MD,1000,2,95,13.5
PLAKA-MD,1000,2,96,13.6
PLAKA-MD,1000,2,97,13.6
PLAKA-MD,1000,2,98,13.6
PLAKA-MD,1000,2,99,13.6
PLAKA-MD,1000,2,100,13.6
PLAKA-MD,1000,3,1,6.9
PLAKA-MD,1000,3,2,6.9
PLAKA-MD,1000,3,3,6.9
PLAKA-MD,1000,3,4,6.9
PLAKA-MD,1000,3,5,6.9
PLAKA-MD,1000,3,6,6.9
PLAKA-MD,1000,3,7,6.9
PLAKA-MD,1000,3,8,6.9
PLAKA-MD,1000,3,9,6.9
PLAKA-MD,1000,3,10,6.9
PLAKA-MD,1000,3,11,6.9
PLAKA-MD,1000,3,12,6.9
PLAKA-MD,1000,3,13,6.9
PLAKA-MD,1000,3,14,6.9
PLAKA-MD,1000,3,15,6.9
PLAKA-MD,1000,3,16,6.9
PLAKA-MD,1000,3,17,6.9
PLAKA-MD,1000,3,18,6.9
PLAKA-MD,1000,3,19,6.9
PLAKA-MD,1000,3,20,6.9
PLAKA-MD,1000,3,21,6.9
PLAKA-MD,1000,3,22,6.9
PLAKA-MD,1000,3,23,6.9
PLAKA-MD,1000,3,24,6.9
PLAKA-MD,1000,3,25,6.9
PLAKA-MD,1000,3,26,6.9
PLAKA-MD,1000,3,27,6.9
PLAKA-MD,1000,3,28,6.9
PLAKA-MD,1000,3,29,6.9
PLAKA-MD,1000,3,30,6.9
PLAKA-MD,1000,3,31,6.9
PLAKA-MD,1000,3,32,6.9
PLAKA-MD,1000,3,33,6.9
PLAKA-MD,1000,3,34,6.9
PLAKA-MD,1000,3,35,6.9
PLAKA-MD,1000,3,36,6.9
PLAKA-MD,1000,3,37,6.9
PLAKA-MD,1000,3,38,6.9
PLAKA-MD,1000,3,39,6.9
PLAKA-MD,1000,3,40,6.9
PLAKA-MD,1000,3,41,6.9
