protocol,run,imd_ms,patient_ms,server_ms,total_ms
ERASMIS,239,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,240,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,241,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,242,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,243,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,244,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,245,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,246,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,247,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,248,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,249,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,250,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,251,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,252,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,253,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,254,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,255,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,256,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,257,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,258,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,259,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,260,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,261,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,262,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,263,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,264,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,265,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,266,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,267,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,268,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,269,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,270,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,271,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,272,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,273,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,274,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,275,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,276,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,277,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,278,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,279,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,280,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,281,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,282,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,283,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,284,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,285,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,286,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,287,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,288,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,289,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,290,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,291,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,292,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,293,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,294,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,295,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,296,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,297,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,298,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,299,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,300,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,301,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,302,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,303,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,304,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,305,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,306,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,307,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,308,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,309,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,310,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,311,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,312,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,313,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,314,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,315,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,316,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,317,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,318,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,319,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,320,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,321,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,322,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,323,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,324,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,325,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,326,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,327,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,328,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,329,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,330,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,331,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,332,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,333,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,334,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,335,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,336,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,337,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,338,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,339,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,340,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,341,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,342,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,343,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,344,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,345,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,346,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,347,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,348,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,349,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,350,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,351,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,352,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,353,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,354,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,355,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,356,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,357,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,358,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,359,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,360,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,361,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,362,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,363,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,364,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,365,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,366,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,367,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,368,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,369,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,370,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,371,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,372,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,373,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,374,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,375,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,376,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,377,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,378,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,379,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,380,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,381,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,382,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,383,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,384,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,385,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,386,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,387,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,388,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,389,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,390,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,391,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,392,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,393,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,394,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,395,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,396,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,397,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,398,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,399,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,400,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,401,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,402,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,403,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,404,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,405,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,406,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,407,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,408,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,409,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,410,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,411,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,412,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,413,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,414,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,415,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,416,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,417,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,418,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,419,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,420,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,421,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,422,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,423,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,424,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,425,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,426,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,427,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,428,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,429,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,430,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,431,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,432,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,433,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,434,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,435,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,436,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,437,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,438,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,439,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,440,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,441,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,442,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,443,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,444,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,445,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,446,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,447,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,448,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,449,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,450,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,451,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,452,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,453,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,454,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,455,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,456,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,457,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,458,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,459,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,460,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,461,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,462,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,463,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,464,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,465,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,466,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,467,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,468,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,469,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,470,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,471,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,472,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,473,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,474,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,475,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,476,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,477,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,478,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,479,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,480,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,481,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,482,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,483,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,484,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,485,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,486,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,487,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,488,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,489,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,490,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,491,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,492,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,493,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,494,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,495,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,496,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,497,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,498,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,499,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,500,2987.864757357,1.139959980,0.023998999,2997.084657307
4F-IoMT,1,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,2,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,3,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,4,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,5,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,6,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,7,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,8,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,9,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,10,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,11,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,12,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,13,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,14,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,15,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,16,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,17,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,18,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,19,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,20,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,21,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,22,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,23,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,24,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,25,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,26,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,27,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,28,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,29,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,30,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,31,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,32,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,33,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,34,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,35,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,36,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,37,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,38,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,39,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,40,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,41,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,42,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,43,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,44,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,45,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,46,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,47,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,48,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,49,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,50,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,51,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,52,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,53,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,54,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,55,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,56,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,57,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,58,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,59,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,60,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,61,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,62,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,63,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,64,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,65,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,66,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,67,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,68,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,69,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,70,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,71,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,72,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,73,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,74,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,75,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,76,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,77,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,78,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,79,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,80,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,81,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,82,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,83,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,84,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,85,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,86,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,87,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,88,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,89,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,90,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,91,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,92,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,93,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,94,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,95,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,96,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,97,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,98,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,99,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,100,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,101,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,102,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,103,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,104,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,105,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,106,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,107,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,108,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,109,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,110,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,111,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,112,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,113,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,114,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,115,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,116,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,117,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,118,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,119,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,120,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,121,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,122,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,123,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,124,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,125,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,126,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,127,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,128,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,129,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,130,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,131,2838.247543794,1.440060030,0.055002001,2847.707643844
4F-IoMT,132,3013.072456206,1.559939970,0.058997999,3022.732356156
4F-IoMT,133,2838.247543794,1.440060030,0.055002001,2847.707643844
